loan_id,application_date,age,income,loan_amount,credit_score,employment_length,debt_to_income,num_late_payments,loan_term,monthly_income,annual_income,default
958,2020-07-05,47,19152.29400914121,7555.434337946695,636.5402575323027,4.264990984525748,0.7721981666708829,2,36,6987.775411475787,54189.96944154788,0
959,2020-07-06,37,38478.56660229766,30464.521805686323,645.5813824185764,,0.3343485810519662,3,24,2754.932474069486,28646.328822507094,0
960,2020-07-06,41,57090.80395774244,8403.851572263415,635.8166848013852,7.099889198970326,0.4089960575007985,0,60,4397.218798699486,32792.08140778315,0
961,2020-07-06,63,32845.30916015893,13848.532927871456,651.4178207894035,5.592325928701581,0.2392914374507912,3,24,3039.0796942253123,27796.638187086217,0
962,2020-07-08,19,30751.946093076167,3494.5847728349454,706.3322024105945,1.6416433442201903,0.3771876743903075,1,48,4504.021370318017,51500.84385240538,0
963,2020-07-08,32,55375.22044172433,23368.9048467806,615.7216935761176,7.248381619072481,0.4190407437473455,1,48,2653.133935369593,50768.064616105374,0
964,2020-07-09,46,50576.496053571056,30104.88703050016,656.720300607081,10.543007306355666,0.3792263510405206,0,36,3653.4984504072977,20901.35691216443,0
965,2020-07-10,52,28113.77272450178,31065.1354890995,592.8211444570219,2.6029108278833544,0.1970457020436714,2,48,4119.206208924262,45862.56719230484,0
966,2020-07-10,30,27236.70549958315,24077.768283886915,715.2093772359578,5.975795612528524,0.3809542656988176,3,60,2431.069016662732,60583.508018018096,1
967,2020-07-10,36,52439.38167012823,12030.863384361017,545.8886158352584,,0.5693293908076456,2,36,6780.490738615324,36470.0104191327,1
968,2020-07-11,18,15521.941253005276,15013.755480453576,744.0752346328652,,0.4172953646771791,4,36,4184.5096373755805,44709.599108894574,0
969,2020-07-11,62,56192.85274075254,12416.764432266877,596.7873639484525,5.928989179896745,0.4942980783607761,1,60,3050.869640186613,50957.28554236637,1
970,2020-07-12,64,50377.43186967603,5294.794501598082,485.53799183055617,,0.3144482044981058,2,12,2461.790187269968,20191.6264090192,0
971,2020-07-12,33,5786.318376882402,12636.15412378712,610.2483531928632,5.337761779721182,0.4624850359135565,1,24,3447.9871128670607,42279.82238486653,0
972,2020-07-13,60,40233.52412218905,22270.09184091544,545.5158674020096,,0.3918901757324788,2,60,1813.3358200664964,59081.74284612207,0
973,2020-07-15,20,10316.977597898556,8064.127835299956,667.251483919098,8.78005321826411,0.2073633905469152,4,12,5561.202413145762,31101.867748537785,0
974,2020-07-15,57,21923.662504543685,1000.0,547.7900816558088,,0.3977781507198311,0,12,3872.400548834684,52486.99213388243,0
975,2020-07-15,23,32455.434836400585,4975.97344521028,564.3053253428176,,0.2012455004839534,3,48,3223.35074906909,40407.42410708679,0
976,2020-07-15,48,20983.17153607519,21545.743332365197,448.8367415243576,4.883591485235451,0.2550679587672811,1,36,4640.805651279224,29882.430367994886,0
977,2020-07-16,22,73272.4135816634,1254.3688356310158,563.8154944600739,7.768715627058198,0.3783992460938561,2,36,2431.439860725874,38552.37173778377,0
978,2020-07-17,43,52960.87080421268,11224.062619013324,406.0896538696835,6.663428779450969,0.3945866410070185,1,48,1888.3838502952867,32108.08113870652,1
979,2020-07-18,45,60511.58564744591,11931.024543971878,473.28777412114215,,0.1716151302384306,2,48,3170.6669936724115,26675.28937355701,0
980,2020-07-19,32,37895.702374777255,17064.007981355957,660.8331724915438,10.319480298761558,0.5080978656774314,3,36,3492.7628951703214,36184.82841320337,0
981,2020-07-20,26,40457.01110206006,16876.83872850064,662.8640126920666,4.775787602430963,0.4358009417450709,3,60,3996.566091574296,41026.39468579184,1
982,2020-07-20,39,63710.90563597775,18201.747126709382,634.0366049427972,,0.2442907346583674,1,60,1487.9859377930495,37509.184261766975,0
983,2020-07-20,54,46505.98591042029,13810.567289028551,522.641908549663,,0.1193622805326236,1,60,2762.9372958092936,36019.39628306739,0
984,2020-07-21,38,49183.627021716646,7443.764338405593,596.1830915086416,4.588017118554892,0.3282643131377852,3,60,416.6666666666667,43389.93824448399,0
985,2020-07-21,59,26332.30622284602,22211.216721291075,599.7117968727546,,0.2831084429208259,5,48,1855.3968697007188,47971.08962471572,1
986,2020-07-24,46,26262.82293736713,1000.0,507.3308248645966,,0.3669710685579534,1,24,4227.41025045884,22838.571507403904,1
987,2020-07-24,43,43915.599738803605,21250.05752797006,720.271864141372,4.216927358799671,0.295532500826665,3,24,4534.615594051752,36214.06195929088,0
988,2020-07-24,23,45594.54005814361,24152.74155633035,670.1889832460537,4.12947338180628,0.0488814708882485,1,36,1905.8276641920584,10396.886350092263,1
989,2020-07-25,28,25043.633136019816,33693.97163219997,582.3228660936269,,0.2917479592548262,1,24,2927.5776469903635,37567.24961448695,1
990,2020-07-26,53,45376.85449341782,8966.463049638845,602.1508671195625,3.411672668938712,0.304157133339753,2,60,3365.341027243326,42257.93569107432,1
991,2020-07-26,37,21674.955966351783,10518.470554605552,616.6706246358042,,0.4450491537161087,0,48,4680.971006885971,48546.70018248156,0
992,2020-07-26,61,40207.452995855456,15426.623726795508,436.6612105260567,3.23634204971927,0.2452700488083425,2,60,5244.70191647957,42311.57209744457,1
993,2020-07-27,37,18437.690567392438,14829.887583902824,580.2258093983522,0.0,0.6018012010058849,2,12,3524.6861523621114,48222.634660813725,0
994,2020-07-27,44,59919.85882275928,21676.985457982628,545.4412601601762,6.954473447962972,0.0632539174022364,1,48,3007.562513855544,40978.37472503916,0
995,2020-07-27,23,35331.66822047832,19179.712939120764,519.8703992084068,,0.5466751246703936,4,12,1528.7163224575404,29867.224327262884,1
996,2020-07-28,50,29596.47235722957,12184.942606876386,577.5119765691236,,0.3163521543682842,5,12,3468.4198765346587,23260.97247415451,0
997,2020-07-29,47,22813.925754219228,14215.316700829842,743.8149221479619,2.22337295485029,0.4789377308515334,2,36,5926.986460196164,36054.959390672055,1
998,2020-07-29,67,21370.2196007776,22466.56627721521,651.2674289013607,4.938076359811368,0.3619702226088099,1,12,4946.074020754983,28505.85694889565,0
999,2020-07-30,51,46546.15358031062,4870.43272029067,554.3056808173762,5.718936724668978,0.5209333304038204,2,24,3551.9062036569644,38204.21328053545,1
1000,2020-07-30,22,55057.028344533,13130.409491790571,645.8066225084926,,0.2918957053170783,3,24,3712.555594208472,32621.84494768856,0
1001,2020-07-30,33,53555.99176447616,19437.78642120736,711.9484349268802,,0.1852069362233281,0,12,2472.6878815182627,46286.21518846072,1
1002,2020-07-31,29,60948.87343783371,6466.650097801912,673.9706946330215,0.7615694601734369,0.5630756430906594,1,36,2886.9137973626803,40734.32536685852,0
1003,2020-07-31,29,66222.70687103888,1000.0,604.7704295936139,10.166429677568573,0.3329779031176788,5,12,3517.8323028137693,46712.41504385872,1
1004,2020-08-01,28,54368.90298004357,26572.611628014285,548.2450577835541,1.374576514245136,0.3832337710436315,3,48,3521.6262587313868,46635.77084911842,1
1005,2020-08-01,69,32456.60711855001,14836.21438424568,655.8578650890872,0.106508032763414,0.5352127871067193,0,48,4596.770749462158,37304.90434425356,0
1006,2020-08-01,68,42542.2157113092,4939.464561117467,631.47883083374,,0.1952067136858347,4,48,4535.936999259953,38224.95482618019,0
1007,2020-08-02,38,6145.519232849554,22363.3544265082,671.6154576022186,,0.4393236346458886,2,48,3984.041808597187,47524.06732482042,0
1008,2020-08-03,24,49563.70206672718,13333.534744242375,650.8137441345575,9.346535093543476,0.2615157865305663,2,12,2084.4006105842222,76689.08396011186,1
1009,2020-08-03,51,42238.98265589947,6721.480891403275,683.9642172255468,,0.3301745966533442,1,60,2131.56418185608,25163.03279596626,1
1010,2020-08-04,46,63928.42068855171,17957.829928271538,557.1811830751545,,0.3608418448076433,4,60,2223.4689954776013,40626.2723198419,0
1011,2020-08-04,23,28849.611075615776,15412.425457689456,705.3915252507461,7.623614028300515,0.1249667207829595,1,48,3627.733694841661,22064.3747916394,0
1012,2020-08-05,53,47732.73451022639,10094.489484900798,615.807968375392,1.106366039835593,0.2331744435769348,1,36,800.4320148881561,39686.31475663133,0
1013,2020-08-05,51,24949.839043808697,8843.09789578172,766.0208698100212,6.856970987761476,0.5526609338619708,3,36,3325.4894927525565,29889.086445184388,1
1014,2020-08-05,66,38349.49863610435,6790.883379269133,544.8649745528346,2.226547054076005,0.4829286782877193,2,12,5094.136728901004,38201.4038342176,0
1015,2020-08-05,25,15471.011710151968,20884.417083841778,738.87710425322,,0.3406040634009147,2,60,4166.865876684134,42329.65500921788,0
1016,2020-08-05,54,60340.69519947164,5013.148178306488,615.8328626770118,5.957735339037559,0.3864685187769339,1,12,2894.923819651104,32659.13331364058,0
1017,2020-08-07,27,55789.74082971641,8619.947356167933,547.8865597108442,,0.3058636241545313,2,24,2460.514066146108,13243.619857189264,0
1018,2020-08-07,33,32909.73417344512,15809.234357596511,561.2891332756543,5.320261897148307,0.5534875078741973,2,48,4340.477439304186,61383.0351572921,1
1019,2020-08-07,19,43927.529808573054,26671.06629853003,574.3722153444544,9.410530168953546,0.3199471133308754,1,24,3715.9025408986745,52589.154696989644,0
1020,2020-08-07,36,40577.28292511391,16063.199892203382,633.9332757121533,10.14298050403128,0.3847763138202272,2,24,3025.292767604908,38041.61156633703,0
1021,2020-08-08,24,30814.09322918029,19705.385975562254,641.82683904284,10.376966754804451,0.5219045216213097,1,36,2597.044734700657,26579.005026841576,1
1022,2020-08-08,19,41847.90492047196,15817.671997930463,554.1039996849137,4.471796564577601,0.233394277273114,3,60,3428.812070442426,41275.36885424541,0
1023,2020-08-08,62,33358.42664970705,22251.494943456408,598.0516326191214,5.318241488468836,0.583818377674534,0,48,2954.537378349598,45414.832375621125,0
1024,2020-08-08,40,54705.08005326645,30500.501763127235,771.3816286889491,9.134842441239744,0.1204307885384934,1,12,4313.807795729227,51550.17723639413,0
1025,2020-08-08,48,36837.87513240684,11498.195396905212,738.2034536080569,3.044859881321563,0.5944463196669197,2,48,4884.794703306729,52933.33246601179,1
1026,2020-08-09,21,75858.03215718787,15112.326544062726,634.9058935739225,3.71073376264264,0.2940986624072038,3,12,1624.2710485299378,55760.1445796777,0
1027,2020-08-09,33,38832.28327683514,16388.224209075965,603.040278253456,,0.3135951878262077,3,12,1801.0588676722837,13887.104657575306,0
1028,2020-08-09,27,41691.561176276016,19238.48052546911,609.6025061374609,4.942128327264031,0.0664984743225585,0,60,5018.403567894248,35430.35178968284,0
1029,2020-08-11,66,47922.37782567525,16059.319812429076,649.0814378184333,4.140788073949369,0.2817807923933461,1,24,3540.6070116632777,54896.51230917442,0
1030,2020-08-11,38,52555.76506353284,10650.0711170726,518.1765947841276,2.1950601499289637,0.1940290203459673,2,12,1918.770037347281,26145.524460430526,0
1031,2020-08-11,45,41169.61692728098,14943.233123419275,579.4098770061324,7.56278340207085,0.2588530481939791,0,60,4562.397841659136,58289.013657725096,0
1032,2020-08-12,63,47595.69248041993,34453.378740251384,466.5132740897928,3.837839375750736,0.329403355131668,2,24,3760.439708194374,67155.66422707413,1
1033,2020-08-13,29,42742.0594625519,17511.07017699179,631.9378498084224,5.46906656995075,0.4936687421709358,3,24,6087.39053573945,57868.81479188741,1
1034,2020-08-14,30,28321.260313807645,1000.0,651.7756751762192,4.978923741311643,0.3811405027100938,2,48,3039.2062367514063,49923.85610654822,0
1035,2020-08-15,69,24277.74550329795,11840.848164849904,561.3450830160501,,0.396151498010167,4,48,4719.213329669224,33287.40658955728,0
1036,2020-08-16,57,50488.71433228091,15107.161037765374,725.9189410632026,,0.1856720916731656,2,48,1522.2902844173832,44224.52205621808,0
1037,2020-08-16,34,62758.46537515368,13875.404470161237,501.9387469598127,4.234142181027906,0.2178868865595904,2,36,5078.367771037799,19808.58026919065,1
1038,2020-08-17,35,15535.70180061542,14452.493049401388,482.8500095832144,3.755112229301288,0.6198087527526968,0,24,4513.533406097276,28283.34003112366,0
1039,2020-08-17,27,18481.56432298154,17290.13612143153,617.9561454847977,4.667766624756244,0.239719844785513,0,36,5338.76762557555,29337.947762327945,0
1040,2020-08-17,45,18336.680196148885,19068.892555811377,683.7678642089724,1.670601764429175,0.5984312378085943,2,48,4721.5587302192525,40929.588609489205,0
1041,2020-08-18,30,51627.16825917146,17070.691248547402,734.7142153166295,2.587183049816381,0.31354082016787,1,60,3209.523100988736,34117.34101857564,0
1042,2020-08-18,51,52879.04434936748,22604.996361361325,563.2892589704848,,0.3503431904215255,1,48,1869.42512828726,43923.99934930096,0
1043,2020-08-20,66,25354.910211178445,3037.2029904235605,686.2944666745036,,0.5105547740344895,3,12,2580.7672078782857,53167.40237315888,1
1044,2020-08-20,23,73086.79529016097,12978.742274321963,596.9193224399435,2.101895106266136,0.5407838632907984,2,60,1131.895349335684,29354.08685693108,0
1045,2020-08-21,29,34225.50206787327,18474.138153150023,586.1898160047344,4.640504590449603,0.3333781159581369,4,60,2182.209544353696,42229.01639405577,0
1046,2020-08-21,46,61534.67080148828,17049.304157222596,670.6927949989338,0.3106813295045336,0.2917635419717691,3,24,3865.6600198438737,33760.465152730954,0
1047,2020-08-22,30,52128.11137483289,9781.604764043495,652.1858302730735,,0.341611932721668,2,36,3273.64223480185,42852.43740485772,0
1048,2020-08-22,43,25628.48779506708,10744.842057093716,473.88862744126,3.991566915751708,0.4006936292348177,1,12,3053.845658168057,50292.58897317729,1
1049,2020-08-22,21,33729.50957972292,8266.221856027289,718.1232279780717,11.285151821198918,0.4836955530304633,1,60,2341.954688398961,53818.536862633184,0
1050,2020-08-23,32,26913.74271070929,22813.331961812957,710.4073083317961,6.761461300498301,0.3506344788491227,2,36,1117.8345697604766,50054.56178939558,0
1051,2020-08-24,33,19835.21053590118,1000.0,549.9549838792376,2.140535539328309,0.442832944703473,5,36,3560.9372248798954,46209.78443393491,1
1052,2020-08-25,36,36201.6808507511,4747.732420211854,631.6642826749927,2.099249751158705,0.5957539598406412,4,12,3807.283573919138,18696.80090470706,0
1053,2020-08-26,64,22020.99772055589,18349.138539442447,639.5224149026191,,0.4071964418397177,1,12,2093.8788832749387,23781.011056811654,1
1054,2020-08-26,43,37375.78958506163,19345.401518128387,620.8539012659126,7.637976149060156,0.3967479284007167,0,48,2666.532995628684,27637.32580299264,0
1055,2020-08-26,49,68994.35036128991,2324.6309745831386,555.9755876923664,,0.1221633762364898,0,48,5261.000150945119,45379.30310211287,1
1056,2020-08-27,23,50450.32236930836,20011.518003631518,546.2701305649559,8.469077361678881,0.0,5,60,4782.705775300376,20634.926314141907,0
1057,2020-08-28,69,31643.05167102388,16444.037071112693,597.9556743206844,,0.4082563593845252,4,60,1477.8026311721449,45062.83492251786,0
1058,2020-08-29,23,30419.15019210377,19125.302439500443,693.8183215407491,9.269502590533744,0.3357763653078691,2,60,3227.537849294888,43967.03885698973,0
1059,2020-08-30,22,33983.19540743636,15579.625038487502,643.4880123675546,,0.2727825987627887,2,48,5152.0279362986485,10964.663417204729,0
1060,2020-08-30,19,71066.98890641151,18403.771132640748,570.3508534331115,5.090199162935577,0.3865295306279517,4,60,3062.807086698934,23685.95767348672,0
1061,2020-08-31,69,23674.683233904925,18680.22468093271,661.7358968518676,,0.3409394406204637,3,60,2997.15434782438,55658.133622851245,1
1062,2020-08-31,19,39973.46465711138,18775.283321393144,372.11659034959393,,0.5191670375950848,6,48,4699.255366762179,50461.137225923696,1
1063,2020-08-31,54,46980.44385597744,16952.525683945096,691.9012560297683,,0.3629166302388467,0,48,4567.169888677353,27244.090042075983,1
1064,2020-09-01,20,58232.33082437175,14315.505266129132,460.82289769775207,4.704149207510454,0.2379615072394748,3,60,4502.462515059083,24477.08521878325,1
1065,2020-09-01,23,35009.938022307986,14362.864174353715,571.0047246877494,2.6179860359468043,0.4985249358438933,1,60,3005.85239686567,5000.0,0
1066,2020-09-01,48,25559.86458865769,16841.329628635147,510.4264084299085,,0.3174303387580696,1,36,4161.943353677142,62069.46531581972,0
1067,2020-09-02,60,44342.510837006936,21603.31294598989,496.4254819423276,7.959580609757377,0.428980502550846,1,24,5201.765225777359,40615.81552646568,1
1068,2020-09-04,22,59719.95596463066,30717.92801319418,692.8661429902816,,0.2783883940710799,5,48,3270.991210247612,68255.86083017802,0
1069,2020-09-04,67,35906.75045860559,19227.746439756356,562.5839038950487,6.531448279483067,0.2525259671753845,6,24,2829.0713066912454,37124.93369541615,0
1070,2020-09-05,63,27408.732840104232,18019.2606711195,627.7203105384573,7.387952775544599,0.3626252345278544,1,48,4870.924132195377,44238.839483343785,0
1071,2020-09-07,27,41653.103188511865,24723.43850948845,596.2463536896653,1.2611707216339108,0.3519242965315527,2,36,5890.133086954737,53369.47707142893,0
1072,2020-09-08,44,15646.193715477424,18171.677704327525,638.1632661778497,6.923716933052134,0.4219740553050249,0,24,5977.089437790611,64582.64029271365,0
1073,2020-09-09,41,36720.11714122352,6517.521729587508,606.1457512848204,6.322978064414462,0.3097031370035386,0,36,2865.193958614645,47515.32487726636,0
1074,2020-09-09,39,57670.38524788432,9133.35445257692,497.3606220649144,6.869535459292861,0.0745460324344404,4,12,2990.7830214622186,40036.10826907439,0
1075,2020-09-09,42,53122.70240679486,29631.3574016522,679.7013455557712,,0.2850839174617416,2,24,2046.8804169126463,40419.36491673045,0
1076,2020-09-10,20,37842.0358916287,9292.53279110778,560.499473347095,13.884979845780189,0.4690727700715723,1,24,3480.8987388518312,24312.46596689597,1
1077,2020-09-10,33,64889.94089671852,19561.17859717569,475.47344810722,8.708690076840208,0.305393588113534,2,24,1990.684669011437,34271.75699701524,0
1078,2020-09-11,47,68648.12301863494,7090.351075407601,565.750787122727,5.781479650572974,0.3130424896228178,0,12,2675.041531198966,40768.29226922634,0
1079,2020-09-11,65,49961.293431553335,25274.349944482357,720.0607832507449,6.914724798101256,0.4979564758858905,0,12,4209.745581036321,60728.40812652643,0
1080,2020-09-11,60,17983.429890171145,11318.640251656603,668.0177393690794,,0.2432040159111616,2,36,3820.8050960075793,33549.352097779854,0
1081,2020-09-12,21,11801.324419419998,15662.236293292965,572.1078292473712,,0.118579517263565,2,12,1069.9317018745494,55939.81968210678,0
1082,2020-09-13,60,60752.35246656284,13174.072418251428,572.0593836545257,5.412211487927596,0.3259053320711758,0,48,5296.198706176317,38772.42983104211,0
1083,2020-09-15,57,43670.918772400255,19038.93305836224,574.2691959026093,,0.2773739073126894,2,60,1974.5882243936624,58653.37839373657,0
1084,2020-09-16,33,64533.31267523346,16372.360404506566,766.1398386848673,6.646207494476879,0.2050630520370119,1,24,2132.1659284845787,50150.83740959427,0
1085,2020-09-16,57,19919.75887681744,22279.71309929037,630.5548361785243,11.263161445031884,0.3236932316151963,3,36,1784.6806436277718,49137.93044277029,1
1086,2020-09-16,58,37582.221426710246,20242.135110822936,634.4033317752856,2.0940653408835663,0.4237258470870175,4,36,2506.729160128322,54682.39989993293,0
1087,2020-09-16,63,55437.8588530537,17254.652012532057,682.4226763225474,,0.3486067157648276,4,36,2212.325360001049,52497.39866928938,1
1088,2020-09-16,25,29053.1876876721,20211.093697494704,619.1031327221211,,0.3960471609029356,2,36,2242.791531847205,55957.20093555737,0
1089,2020-09-17,41,55221.7758948628,20602.95575718147,579.2766283343437,1.4087669502836295,0.6220111547773135,4,24,416.6666666666667,71976.45938860848,1
1090,2020-09-17,33,38158.307090809925,11820.326641722915,584.2920120732017,2.146489027180661,0.2985681707663654,4,36,3495.7425734006006,64253.42067023393,0
1091,2020-09-17,44,40420.912095758686,11210.32689492311,594.2718992468749,7.82112477936089,0.3917522951967004,2,24,3623.4147931027833,46996.36351247444,1
1092,2020-09-17,19,22245.506550782546,27416.760061376423,597.0222210792127,,0.2736179956101298,2,36,6138.841755698595,33373.7971194452,0
1093,2020-09-18,37,43770.79058286275,20650.265145149984,658.2103634909583,1.1184315138001857,0.223046042016954,0,36,3941.259580415284,45496.26684536238,0
1094,2020-09-18,68,72891.8452339656,18235.196167425303,604.155670864584,7.057034831367407,0.2622638519873345,4,60,2712.5970586856515,11107.064115122164,0
1095,2020-09-18,37,45820.32707947946,8586.567706657726,658.6112061772463,6.036363533562678,0.2781862142717467,3,48,1832.4396102415567,52434.79918751537,0
1096,2020-09-19,37,28124.135891663565,1000.0,593.5426735913134,7.854920186973846,0.4039213696320688,2,12,3212.9877585842564,24099.50208139584,0
1097,2020-09-19,36,60933.12370117076,12658.651100713529,606.2908152252872,,0.7023613680051135,3,12,3894.236945074032,56837.21913961759,0
1098,2020-09-19,68,28576.42709360609,11378.727067217367,440.14394523743135,1.3187277383763971,0.2425934845586239,3,12,2704.147559184527,69704.33550536075,1
1099,2020-09-20,35,65816.54858708047,12517.396341370986,673.3062139761985,7.039643369263276,0.2875062041576806,2,48,3409.6033662690484,18235.984859726363,1
1100,2020-09-20,30,20875.613074267814,21822.85151521412,627.7190780718394,7.47529347867223,0.3405315480333127,6,24,5705.025950906859,39245.4340568862,1
1101,2020-09-22,34,44090.6261093692,27219.273670114824,679.8408087887722,1.686672193643509,0.409369827306462,1,12,2853.19567453438,24033.80720998854,0
1102,2020-09-24,50,62894.68743529223,23875.72945563717,368.2995697445049,,0.3895326217932177,2,12,974.8638898427222,14075.350540952604,1
1103,2020-09-24,45,26997.713071087823,10154.26466681124,767.0699763824582,,0.5426143690922176,2,12,4425.191817572627,38405.175231941845,1
1104,2020-09-24,22,41247.401250989446,19305.39157222008,588.8328297475861,7.913463139555733,0.0,2,24,3726.2351406021503,49527.50555647821,0
1105,2020-09-25,45,57359.33863531056,11101.435711129663,688.6546253390013,,0.0,3,48,1197.0933192609416,51316.00643978566,0
1106,2020-09-25,42,6167.185415024673,1000.0,516.8075258299575,8.656223687022509,0.2756182741984776,2,48,3867.887929928701,42308.88718848016,0
1107,2020-09-26,37,53903.25625832465,14388.32359328419,649.0219124050055,2.4763128825155007,0.5145950281315563,3,24,2086.00389691115,15036.519150796556,0
1108,2020-09-26,38,38681.10263624288,25085.802792442453,515.7267549461075,2.9308179779500723,0.1151527952591605,1,60,3884.986336288841,41850.68143679956,0
1109,2020-09-26,30,61629.31230343653,12322.440251933873,550.0984831443355,3.8882260581966994,0.0,1,36,5717.412719838697,17611.779756316948,0
1110,2020-09-27,23,27587.540716804742,21665.79622515972,753.122508309343,,0.4356769109328813,0,24,3112.121665404307,18595.17612913205,0
1111,2020-09-27,46,19198.36205962637,9675.155376727023,584.7454079389323,,0.3865485835554071,6,36,4687.422332128941,25047.70167615161,0
1112,2020-09-28,59,31854.45257605535,20507.987724632974,617.3946298543779,1.7687594094500216,0.1864687389800855,2,48,1797.724186017862,55747.16787067631,0
1113,2020-09-30,26,31541.25295578684,13051.203937975504,669.6054184551003,,0.2021690598918605,6,36,1434.0594004112324,48178.83018522316,1
1114,2020-10-01,46,36902.71035300904,27186.94842503836,639.6545510378083,10.231483532623171,0.2045384420547988,2,12,5855.046423827923,44838.86046823901,0
1115,2020-10-02,55,32971.30435674525,12493.419263966947,612.0335124114861,8.328328186729289,0.366580297621091,1,36,3718.1021002787543,27060.78728744748,0
1116,2020-10-02,18,9881.521393538991,10660.909890541643,629.196880197298,,0.2560527085725489,1,36,4129.170759785005,34183.369246729104,1
1117,2020-10-06,47,38575.65445745319,26771.901321388377,792.273246819062,4.630511152017539,0.4241095878463279,0,48,4773.361211890054,19448.162407644064,0
1118,2020-10-09,67,43476.95064286944,10385.294050643928,595.3904962373132,5.566725710944158,0.0,2,60,2673.5648210858863,60464.51990338144,0
1119,2020-10-09,49,37101.36336311554,16702.660857002775,616.0879237371973,,0.22147222023083,2,36,4364.728783036668,72958.87011355438,0
1120,2020-10-10,40,44302.42367502814,10442.937571660104,684.0523516806089,5.47229402955962,0.1810919058633424,5,48,4175.263536219355,48348.97621109689,0
1121,2020-10-14,56,41274.22117549944,22392.773707538283,688.4420746366387,,0.3115488982441261,1,12,1714.827307355378,50976.31316515541,1
1122,2020-10-14,27,19270.09673237869,25375.037370887963,694.9624244448304,2.5239556817844893,0.2692928362264792,1,36,5224.564972599192,37615.59791182946,0
1123,2020-10-15,61,35487.208765561896,9603.775376678284,651.0984177623347,9.864225050991845,0.469676566984365,2,36,4966.90897830775,15708.21454512454,0
1124,2020-10-16,38,41708.49878354776,19370.71084444625,508.5596069815613,4.747320711122565,0.0710994842509913,2,12,1728.686784536173,27340.52814059211,0
1125,2020-10-16,43,36442.44053311102,20113.25565631392,730.6745225840876,1.9138273062650804,0.3568237214496128,2,24,3583.691385160577,33019.23176599741,0
1126,2020-10-16,32,17608.148190570842,16009.604044618372,508.29236855850496,4.384073180928645,0.4337504634817558,0,60,3044.4836621921536,34221.15984230867,1
1127,2020-10-18,34,58346.69417602455,27204.729222312133,624.2108372191227,,0.6284971154842931,3,12,5106.217670740755,30769.09557144574,0
1128,2020-10-18,52,25417.665199077368,27144.210332563736,539.6579319984513,,0.2777351043359787,3,12,1570.06832568507,40716.29962857351,0
1129,2020-10-18,42,21367.051080671517,8178.840722914788,594.8689322725606,,0.3986687906528775,3,12,7836.352113596495,27247.463672019767,1
1130,2020-10-20,32,40612.27849584153,24669.264867011472,626.3009928242784,5.029863047129586,0.0794205811156452,1,24,3115.2281216184906,72515.86180929442,1
1131,2020-10-20,50,35263.64744171217,19052.925279384806,625.7085772360218,8.089350265934254,0.0,3,12,4256.389791059822,19519.38977505621,0
1132,2020-10-20,28,49021.62390415911,16952.061037196156,633.7536603388228,6.234358475603045,0.4767161563672549,1,24,5067.706248336837,53309.64316033826,0
1133,2020-10-20,41,53089.80903444321,13142.464040813353,729.0969015246917,,0.3491659559527894,2,60,3088.3341543706533,36072.17934757168,0
1134,2020-10-21,23,50808.47277682073,3141.665413407438,636.2827441211184,,0.5267769034697634,2,24,3189.6559763392347,46941.971428927725,1
1135,2020-10-21,45,39973.25484621358,17264.1729555871,580.4674691767481,3.704012510838963,0.1439895666545376,1,60,2704.7947160600484,47621.723007664375,0
1136,2020-10-21,46,48299.46136601996,17462.940699817944,677.1269734630686,8.89989984921216,0.4279853209293128,5,60,2226.501300669436,42355.64845180983,0
1137,2020-10-21,65,16599.803570528755,30957.871621665785,695.1576391139713,,0.6303226760815779,1,60,3673.157268074234,22999.43878600564,0
1138,2020-10-22,38,56415.41285921173,9607.04816789371,501.7913747890406,,0.4129558412535898,2,48,3164.24998311464,35019.40374444862,1
1139,2020-10-22,29,33927.55538382503,2141.83036955422,647.7920055879887,,0.3914872258386573,1,60,2696.6155854264634,42536.429082990144,1
1140,2020-10-23,39,69549.06868097372,5566.614250109531,656.0938193848718,9.530387977638174,0.3512834121236524,4,24,2769.6283982912064,41596.50752926179,0
1141,2020-10-23,44,56871.999654668325,27729.78559814593,576.1949197312007,,0.1143677814311131,2,48,4053.6251506997614,24653.020378269604,0
1142,2020-10-23,38,37040.71625485842,11417.683053092003,710.0565450649295,,0.5533359403565522,1,12,2336.378921645153,59368.18688562349,0
1143,2020-10-23,32,40321.15942606435,25910.60138880301,587.9955530373978,3.568454366960324,0.2583713540292401,1,12,3024.627372843046,5000.0,0
1144,2020-10-25,35,57760.92421612723,15050.0523277659,610.0461162777234,2.3011059286739104,0.4256724884574525,1,36,4456.667573069716,36248.12668353043,0
1145,2020-10-26,27,6098.217551958689,7202.509450259382,586.1542540572905,3.97108230336152,0.1155448540143119,3,60,3642.365170919958,26180.21867221572,0
1146,2020-10-26,39,37596.53824801721,31010.543654929275,601.2463238065174,,0.1730810503238329,1,36,2021.384250385072,42732.48124538789,0
1147,2020-10-26,61,65521.35610660556,25542.213581807395,512.2979930483839,9.666125261866709,0.5652631098833353,1,60,3303.4944973996207,55250.8878400664,0
1148,2020-10-27,37,52672.80385037565,13563.865710147697,484.79592939245646,3.857208100875655,0.2979046566563235,3,60,3879.610359762045,18895.464832343827,0
1149,2020-10-27,36,27434.29187691913,22974.382129020705,727.5604050579977,,0.5679913214063816,3,24,4569.923572378636,75304.07848432667,0
